key,date,value
pull requests,20180827,8302
pull requests,20180828,8309
pull requests,20180829,8312
pull requests,20180830,8319
pull requests,20180831,8326
pull requests,20180901,8328
pull requests,20180902,8331
pull requests,20180903,8335
pull requests,20180904,8341
pull requests,20180905,8346
pull requests,20180906,8353
pull requests,20180907,8356
pull requests,20180908,8356
pull requests,20180909,8362
pull requests,20180910,8372
pull requests,20180911,8377
pull requests,20180912,8386
pull requests,20180913,8391
pull requests,20180914,8391
pull requests,20180915,8398
pull requests,20180916,8401
pull requests,20180917,8414
pull requests,20180918,8424
pull requests,20180919,8432
pull requests,20180920,8437
pull requests,20180921,8443
issues,20101220,3
issues,20101221,3
issues,20101222,7
issues,20101223,7
issues,20101224,7
issues,20101225,7
issues,20101226,7
issues,20101227,7
issues,20101228,7
issues,20101229,7
issues,20101230,7
issues,20101231,7
issues,20110101,7
issues,20110102,7
issues,20110103,7
issues,20110104,7
issues,20110105,8
issues,20110106,9
issues,20110107,9
issues,20110108,9
issues,20110109,9
issues,20110110,10
issues,20110111,10
issues,20110112,10
issues,20110113,10
issues,20110114,11
issues,20110115,11
issues,20110116,11
issues,20110117,11
issues,20110118,11
issues,20110119,11
issues,20110120,13
issues,20110121,13
issues,20110122,13
issues,20110123,13
issues,20110124,13
issues,20110125,13
issues,20110126,13
issues,20110127,13
issues,20110128,13
issues,20110129,13
issues,20110130,13
issues,20110131,13
issues,20110201,13
issues,20110202,13
issues,20110203,13
issues,20110204,13
issues,20110205,13
issues,20110206,13
issues,20110207,14
issues,20110208,14
issues,20110209,14
issues,20110210,15
issues,20110211,16
issues,20110212,16
issues,20110213,16
issues,20110214,19
issues,20110215,19
issues,20110216,19
issues,20110217,19
issues,20110218,19
issues,20110219,19
issues,20110220,19
issues,20110221,19
issues,20110222,21
issues,20110223,23
issues,20110224,23
issues,20110225,23
issues,20110226,23
issues,20110227,23
issues,20110228,24
issues,20110301,26
issues,20110302,27
issues,20110303,29
issues,20110304,29
issues,20110305,31
issues,20110306,31
issues,20110307,31
issues,20110308,31
issues,20110309,31
issues,20110310,31
issues,20110311,31
issues,20110312,31
issues,20110313,31
issues,20110314,31
issues,20110315,31
issues,20110316,32
issues,20110317,32
issues,20110318,32
issues,20110319,32
issues,20110320,32
issues,20110321,33
issues,20110322,33
issues,20110323,33
issues,20110324,33
issues,20110325,33
issues,20110326,33
issues,20110327,33
issues,20110328,33
issues,20110329,33
issues,20110330,33
issues,20110331,33
issues,20110401,33
issues,20110402,33
issues,20110403,33
issues,20110404,33
issues,20110405,34
issues,20110406,34
issues,20110407,34
issues,20110408,34
issues,20110409,35
issues,20110410,35
issues,20110411,35
issues,20110412,36
issues,20110413,36
issues,20110414,37
issues,20110415,38
issues,20110416,38
issues,20110417,38
issues,20110418,39
issues,20110419,41
issues,20110420,43
issues,20110421,43
issues,20110422,43
issues,20110423,43
issues,20110424,43
issues,20110425,43
issues,20110426,43
issues,20110427,43
issues,20110428,45
issues,20110429,45
issues,20110430,45
issues,20110501,45
issues,20110502,45
issues,20110503,45
issues,20110504,45
issues,20110505,45
issues,20110506,45
issues,20110507,46
issues,20110508,46
issues,20110509,51
issues,20110510,53
issues,20110511,53
issues,20110512,54
issues,20110513,54
issues,20110514,54
issues,20110515,54
issues,20110516,56
issues,20110517,57
issues,20110518,64
issues,20110519,64
issues,20110520,64
issues,20110521,65
issues,20110522,66
issues,20110523,66
issues,20110524,66
issues,20110525,67
issues,20110526,70
issues,20110527,71
issues,20110528,71
issues,20110529,71
issues,20110530,72
issues,20110531,72
issues,20110601,72
issues,20110602,72
issues,20110603,72
issues,20110604,72
issues,20110605,74
issues,20110606,77
issues,20110607,79
issues,20110608,79
issues,20110609,79
issues,20110610,79
issues,20110611,80
