name,date,value
issues,2015-07-12,4
issues,2015-07-19,12
issues,2015-07-26,12
issues,2015-08-02,6
issues,2015-08-09,10
issues,2015-08-16,16
issues,2015-08-23,8
issues,2015-08-30,9
issues,2015-09-06,4
issues,2015-09-13,15
issues,2015-09-20,2
issues,2015-09-27,14
issues,2015-10-04,7
issues,2015-10-11,10
issues,2015-10-18,11
issues,2015-10-25,12
issues,2015-11-01,6
issues,2015-11-08,5
issues,2015-11-15,10
issues,2015-11-22,15
issues,2015-11-29,12
issues,2015-12-06,15
issues,2015-12-13,10
issues,2015-12-20,9
issues,2015-12-27,10
issues,2016-01-03,11
issues,2016-01-10,6
issues,2016-01-10,13
issues,2016-01-17,13
issues,2016-01-24,11
issues,2016-01-31,15
issues,2016-02-07,10
issues,2016-02-14,20
issues,2016-02-21,4
issues,2016-02-28,8
issues,2016-03-06,7
issues,2016-03-13,3
issues,2016-03-20,13
issues,2016-03-27,5
issues,2016-04-03,12
issues,2016-04-10,7
issues,2016-04-17,12
issues,2016-04-24,6
issues,2016-05-01,11
issues,2016-05-08,11
issues,2016-05-15,7
issues,2016-05-22,8
issues,2016-05-29,8
issues,2016-06-05,13
issues,2016-06-12,11
